Task,Model,Trial,ER,GD,IGD,STE,HV,HAR
50,NSGA-II,0,0.31446540880503143,2.375708892549045,9936.347156966416,0.048190698267307576,60152342903.989044,0.6125067106930793
50,NSGA-II,1,0.27672955974842767,0.6909070318048884,9937.056555772664,0.045608623318479175,66748370872.50556,0.6796713662923491
50,NSGA-II,2,0.31446540880503143,1.2934779906759266,9936.698100578327,0.0,61545220862.34446,0.6266898173765696
50,NSGA-II,3,0.3081761006289308,0.49111109911379475,9935.070102734326,0.388101787013923,67857151869.16913,0.6909616297859821
50,NSGA-II,4,0.22641509433962265,1.387105596505492,9936.36881669687,0.08082342470925517,65253909430.55232,0.6644538765342285
50,NSGA-II,5,0.31446540880503143,1.7144919436472452,9936.642526480722,0.03753826586745524,63194923214.37065,0.6434880618418769
50,NSGA-II,6,0.1949685534591195,0.9918670354215179,9935.536808210461,0.172896646020646,65099833171.8756,0.6628849809959682
50,NSGA-II,7,0.31446540880503143,3.013420482256011,9935.973464270899,0.07160140317527433,60787201245.626144,0.6189712135838955
50,NSGA-II,8,0.31446540880503143,1.7806031119112729,9936.332376695835,0.4129552505897753,61862820875.25977,0.6299238084371894
50,NSGA-II,9,0.3081761006289308,0.8949340855049709,9936.169522318994,0.04316852693628311,64232528616.72126,0.6540535733632742
50,NSGA-III,0,0.23270440251572327,4.838272451247883,9936.180762066431,0.19226113266293368,60650473696.81911,0.6175789728641184
50,NSGA-III,1,0.1069182389937107,6.498662023879389,9936.556212147116,0.3689219926945011,58701145528.98486,0.5977297612374448
50,NSGA-III,2,0.07547169811320754,2.7657970573219615,9936.605786644264,0.3607792100218202,65714253797.17526,0.669141374978576
50,NSGA-III,3,0.15723270440251572,3.6959184885018805,9936.692949889328,0.1931665480345659,62423748998.75394,0.6356355101477119
50,NSGA-III,4,0.08176100628930817,6.148256710867004,9936.03673898352,0.32183188318183165,60708834885.756325,0.6181732409863947
50,NSGA-III,5,0.1949685534591195,1.8024337053406747,9936.876567014106,0.14286369419456127,62279337949.92967,0.6341650314891455
50,NSGA-III,6,0.22012578616352202,5.44604482707355,9935.92438109522,0.03462841597829655,55677792434.60012,0.5669441929668773
50,NSGA-III,7,0.15723270440251572,2.4460073737711845,9934.216275756231,1.2007328583529735,62879320757.204605,0.6402744110746246
50,NSGA-III,8,0.1761006289308176,4.16693723782658,9935.96223449561,0.1370753499793514,59857911637.18912,0.6095086375001421
50,NSGA-III,9,0.11949685534591195,6.406292302350616,9935.040501030737,0.462084987139844,58544037920.78766,0.5961299987065768
50,NSGAII_SDE,0,0.31446540880503143,0.5796199172785599,9936.38994802167,0.047455239384788205,64570922895.95914,0.6574993039348028
50,NSGAII_SDE,1,0.1509433962264151,3.83503992549316,9935.915835539787,0.2607940128363269,65181158851.5767,0.6637130871372053
50,NSGAII_SDE,2,0.07547169811320754,1.1340135800653988,9936.73068581074,0.2565701579692275,67281988402.73614,0.6851049753993357
50,NSGAII_SDE,3,0.06289308176100629,6.508641956869103,9937.22547419855,0.25082747002641465,63179014648.17381,0.6433260714175202
50,NSGAII_SDE,4,0.1761006289308176,1.8335018312292377,9936.109939741933,0.19092836232711616,66377649418.902466,0.6758964613232739
50,NSGAII_SDE,5,0.2641509433962264,2.8076278825667917,9935.93605479352,0.10687768214589961,65134153619.79759,0.6632344520830672
50,NSGAII_SDE,6,0.3018867924528302,0.34200102725554876,9936.544285543541,0.20087701621598902,66909835224.95772,0.6813154917684343
50,NSGAII_SDE,7,0.18238993710691823,0.6532897859787258,9935.704593082099,0.07800855751793631,65921750325.01679,0.6712542272734784
50,NSGAII_SDE,8,0.06918238993710692,0.6658661663210588,9935.29221489201,0.5084646014277266,67575990977.49733,0.6880986833965405
50,NSGAII_SDE,9,0.31446540880503143,1.7665831040020523,9933.686788876374,1.0166129077144075,64718838926.04186,0.6590054723842904
50,MO-PSO-RI,0,0.1069182389937107,273.2885695494796,6727.8368289872515,219.47176997585592,78027531600.02887,0.7945224477809093
50,MO-PSO-RI,1,0.07547169811320754,315.03720325800725,7786.005449164464,1121.4088758600694,70677026230.25183,0.7196752573205127
50,MO-PSO-RI,2,0.09433962264150944,321.83676891654727,8812.433849207813,319.6568709835721,66274209233.82097,0.6748431722166653
50,MO-PSO-RI,3,0.09433962264150944,287.4638337272277,7577.5109867911215,255.1736054224678,71032797015.07901,0.7232979257429715
50,MO-PSO-RI,4,0.10062893081761007,496.86564317727914,7439.304814559254,2337.426228015339,67593890699.09033,0.6882809489420862
50,MO-PSO-RI,5,0.0880503144654088,332.668956054325,6659.531259764368,535.4158414819221,63552585613.23997,0.6471299917966203
50,MO-PSO-RI,6,0.10062893081761007,137.35505883764037,7667.213195943335,168.8114325550924,68718071757.60211,0.6997280249682281
50,MO-PSO-RI,7,0.05660377358490566,147.4414666676594,9013.853127036238,38.10508910366661,60904972526.00333,0.6201704303737232
50,MO-PSO-RI,8,0.0880503144654088,418.8744929535591,8314.575320256803,1225.8217776890228,68290646507.7592,0.6953757284289841
50,MO-PSO-RI,9,0.1069182389937107,249.05007596185592,8273.301670199977,86.38964173859229,70233444757.34723,0.7151584485683274
50,MO_ILCO,0,0.012578616352201259,5.779589775754553,9795.660068258048,8.794290971662814,80291027433.79793,0.817570700282433
50,MO_ILCO,1,0.11949685534591195,470.74300682693723,9559.712525465697,3.5097751947709432,76253381015.83531,0.7764569978559898
50,MO_ILCO,2,0.08176100628930817,16.111119421878822,9849.237280506313,1.453121220232681,72348955514.10196,0.7366998295436932
50,MO_ILCO,3,0.07547169811320754,337.82961953318676,9672.273738501603,24.349818880771455,74373167918.02298,0.757311556725272
50,MO_ILCO,4,0.0,0.0,9925.41071683944,7.049265178878251,71825746131.27448,0.7313722023456816
50,MO_ILCO,5,0.11949685534591195,154.75068302519935,9666.683656559073,110.44715581576594,72730141572.32858,0.740581291302533
50,MO_ILCO,6,0.10062893081761007,282.44280307360486,8788.696071638245,805.40154969255,78582372866.72162,0.8001721695176203
50,MO_ILCO,7,0.12578616352201258,261.5486665344588,9009.426272888695,452.5049374416409,76257277709.17323,0.7764966762908397
50,MO_ILCO,8,0.06289308176100629,242.21609329198373,9654.27178585419,129.93536321658735,73214550939.48926,0.7455138338068554
50,MO_ILCO,9,0.07547169811320754,677.5766336982127,9402.657904135911,133.2670819189485,76115100449.80011,0.7750489433968278
50,MO_ILCO_2,0,0.14465408805031446,225.81806893276814,9503.350931322932,126.05287246680125,66419697614.19862,0.6763246209019047
50,MO_ILCO_2,1,0.12578616352201258,57.58534262326633,9760.586417613194,24.97925934799327,68741136899.17145,0.6999628878731834
50,MO_ILCO_2,2,0.1509433962264151,157.3712208221451,7976.773015980446,1621.8460041604385,63043550759.23425,0.6419466980294462
50,MO_ILCO_2,3,0.11949685534591195,31.752778900523104,9770.86106611024,86.45232942921761,66269961885.63347,0.6747999232068695
50,MO_ILCO_2,4,0.11320754716981132,25.15409287400525,8885.106145682532,1224.2363689435865,66801908732.56057,0.6802165204289417
50,MO_ILCO_2,5,0.14465408805031446,179.65690520415356,9644.558495075704,31.09474466790527,67049999028.548584,0.6827427224655445
50,MO_ILCO_2,6,0.0440251572327044,23.11781443405114,9823.211815986453,39.266515338194004,76316586549.25848,0.7771005939572493
50,MO_ILCO_2,7,0.15723270440251572,236.97749731189856,9546.073612231045,171.8962601865539,69073693882.49152,0.7033491796473295
50,MO_ILCO_2,8,0.07547169811320754,427.0342922204549,8441.440665101733,1671.3003071842563,72234551113.65286,0.7355348963154109
50,MO_ILCO_2,9,0.09433962264150944,154.12351675073958,8834.525102661652,508.2509377553784,71048688188.42035,0.7234597390629929
50,MO-ALO,0,0.2830188679245283,476.083306313666,992.8380094803231,756.2494175259435,95337255960.83434,0.970780292768984
50,MO-ALO,1,0.25157232704402516,521.3793091617442,905.4869786554617,235.22752740454766,95191840714.05148,0.9692995887732353
50,MO-ALO,2,0.2641509433962264,383.65978222638165,776.6968020414948,183.24905007748285,94501963125.77206,0.9622748473919669
50,MO-ALO,3,0.24528301886792453,1508.9707602356948,958.5989563940243,999.1397477638079,94625299823.04568,0.9635307345462776
50,MO-ALO,4,0.2830188679245283,597.661852082495,431.52062063775844,523.4811092815975,95500174985.2976,0.9724392305753236
50,MO-ALO,5,0.27672955974842767,534.0709510753474,1507.837445272762,279.8982690908951,94655905605.47815,0.9638423807136732
50,MO-ALO,6,0.2389937106918239,536.3953766705581,764.0674276827631,407.184281661837,95667432811.0116,0.9741423486206052
50,MO-ALO,7,0.2578616352201258,643.3240985681208,485.1406406039794,647.6689734827415,94702753042.9894,0.9643194090133059
50,MO-ALO,8,0.29559748427672955,1318.6291781017278,829.4724850581845,291.8432242924215,94644160672.60434,0.9637227868648794
50,MO-ALO,9,0.2578616352201258,400.1777181427586,1039.408563788307,943.0059402837696,93838237230.44655,0.9555163980062706
50,MO-SSA,0,0.29559748427672955,640.462390248189,2773.6851548154104,3925.4828344029856,94704895745.30258,0.9643412272747814
50,MO-SSA,1,0.2830188679245283,268.04067794516936,2676.228824146076,354.95888089638555,95229753713.03561,0.9696856413387579
50,MO-SSA,2,0.2641509433962264,5591.320445815383,1804.8587659745322,1738.176961127469,94869668988.14926,0.9660190458287045
50,MO-SSA,3,0.25157232704402516,10792.505061870841,5606.365811926622,16156.143817345115,93157022566.21384,0.9485798676381842
50,MO-SSA,4,0.24528301886792453,282.2609885184756,914.92161717344,280.0252205552047,96412484352.12762,0.981728903802241
50,MO-SSA,5,0.24528301886792453,216.66947600265584,3977.7239508680473,318.2173252987865,94910285044.06494,0.9664326225176448
50,MO-SSA,6,0.27672955974842767,435.0579848489687,1174.6054741148992,364.7511951396849,95418556019.41397,0.9716081380208182
50,MO-SSA,7,0.2893081761006289,419.7620355144114,1979.3380082474719,194.1124162252268,95696906609.56378,0.9744424682590314
50,MO-SSA,8,0.2830188679245283,181.37113984570465,1176.6779817095799,535.8676196947722,95445748829.30414,0.9718850312844258
50,MO-SSA,9,0.3018867924528302,340.96837123159827,5613.598225295224,87.19812453169624,92134029795.64294,0.938163150570899
